id,path,round,kind,family,outcome,failure_class,rh_relevance,draft,score
rh/problem/verify_hole_nyquist.py,rh/problem/verify_hole_nyquist.py,r410 companion,FOUNDATION,OPERATOR_SPECTRAL,CERTIFIED,STRUCTURAL_MISMATCH,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/threshold_identity_probe.py,experiments/tfpt-discovery/threshold_identity_probe.py,r411,REDUCTION,SCREW_SUBORDINATION_LSTAR,CERTIFIED,NOT_APPLICABLE,IDENTITY_SIDE,false,2.3
rh/problem/threshold_identity.pdf,rh/problem/threshold_identity.pdf,r411 companion,DOCUMENTATION,OPERATOR_SPECTRAL,KILLED,STRUCTURAL_MISMATCH,IDENTITY_SIDE,false,0.88
rh/problem/threshold_identity.tex,rh/problem/threshold_identity.tex,r411 companion,DOCUMENTATION,OPERATOR_SPECTRAL,KILLED,STRUCTURAL_MISMATCH,IDENTITY_SIDE,false,0.88
rh/problem/verify_threshold_identity.py,rh/problem/verify_threshold_identity.py,r411 companion,FOUNDATION,OPERATOR_SPECTRAL,CERTIFIED,STRUCTURAL_MISMATCH,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/hole_top_mode_probe.py,experiments/tfpt-discovery/hole_top_mode_probe.py,r413,ATTACK,SCREW_SUBORDINATION_LSTAR,KILLED,STRUCTURAL_MISMATCH,LOAD_BEARING_OPEN,false,2.392
rh/problem/hole_top_mode.pdf,rh/problem/hole_top_mode.pdf,r413 companion,DOCUMENTATION,OPERATOR_SPECTRAL,KILLED,STRUCTURAL_MISMATCH,IDENTITY_SIDE,false,0.88
rh/problem/hole_top_mode.tex,rh/problem/hole_top_mode.tex,r413 companion,DOCUMENTATION,OPERATOR_SPECTRAL,KILLED,STRUCTURAL_MISMATCH,IDENTITY_SIDE,false,0.88
rh/problem/verify_hole_top_mode.py,rh/problem/verify_hole_top_mode.py,r413 companion,FOUNDATION,OPERATOR_SPECTRAL,CERTIFIED,STRUCTURAL_MISMATCH,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/top_mode_edge_probe.py,experiments/tfpt-discovery/top_mode_edge_probe.py,r415,REDUCTION,SCREW_SUBORDINATION_LSTAR,CERTIFIED,STRUCTURAL_MISMATCH,IDENTITY_SIDE,false,2.3
rh/problem/top_mode_edge.pdf,rh/problem/top_mode_edge.pdf,r415 companion,DOCUMENTATION,OPERATOR_SPECTRAL,KILLED,STRUCTURAL_MISMATCH,IDENTITY_SIDE,false,0.88
rh/problem/top_mode_edge.tex,rh/problem/top_mode_edge.tex,r415 companion,DOCUMENTATION,OPERATOR_SPECTRAL,KILLED,STRUCTURAL_MISMATCH,IDENTITY_SIDE,false,0.88
rh/problem/verify_top_mode_edge.py,rh/problem/verify_top_mode_edge.py,r415 companion,FOUNDATION,OPERATOR_SPECTRAL,CERTIFIED,STRUCTURAL_MISMATCH,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/debranges_index_probe.py,experiments/tfpt-discovery/debranges_index_probe.py,r416,ATTACK,SCREW_SUBORDINATION_LSTAR,KILLED,STRUCTURAL_MISMATCH,LOAD_BEARING_OPEN,false,2.392
rh/problem/debranges_index.pdf,rh/problem/debranges_index.pdf,r416 companion,DOCUMENTATION,MELLIN_PICK_LEE_YANG,KILLED,WORLD_BLIND,IDENTITY_SIDE,false,0.88
rh/problem/debranges_index.tex,rh/problem/debranges_index.tex,r416 companion,DOCUMENTATION,MELLIN_PICK_LEE_YANG,KILLED,WORLD_BLIND,IDENTITY_SIDE,false,0.88
rh/problem/verify_debranges_index.py,rh/problem/verify_debranges_index.py,r416 companion,FOUNDATION,MELLIN_PICK_LEE_YANG,CERTIFIED,WORLD_BLIND,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/source_sch_sign_probe.py,experiments/tfpt-discovery/source_sch_sign_probe.py,r417,ATTACK,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,UNCONVERGED,LOAD_BEARING_OPEN,false,1.196
rh/problem/source_sch_sign.pdf,rh/problem/source_sch_sign.pdf,r417 companion,DOCUMENTATION,RHP_IIKS_TAU,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/source_sch_sign.tex,rh/problem/source_sch_sign.tex,r417 companion,DOCUMENTATION,RHP_IIKS_TAU,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/verify_source_sch.py,rh/problem/verify_source_sch.py,r417 companion,FOUNDATION,RHP_IIKS_TAU,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/phi_bb_sign_probe.py,experiments/tfpt-discovery/phi_bb_sign_probe.py,r418,ATTACK,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,NO_BRIDGE,LOAD_BEARING_OPEN,false,1.196
rh/problem/phi_bb_sign.pdf,rh/problem/phi_bb_sign.pdf,r418 companion,DOCUMENTATION,RHP_IIKS_TAU,KILLED,STRUCTURAL_MISMATCH,IDENTITY_SIDE,false,0.88
rh/problem/phi_bb_sign.tex,rh/problem/phi_bb_sign.tex,r418 companion,DOCUMENTATION,RHP_IIKS_TAU,KILLED,STRUCTURAL_MISMATCH,IDENTITY_SIDE,false,0.88
rh/problem/verify_phi_bb.py,rh/problem/verify_phi_bb.py,r418 companion,FOUNDATION,RHP_IIKS_TAU,CERTIFIED,STRUCTURAL_MISMATCH,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/vacuous_overflow_probe.py,experiments/tfpt-discovery/vacuous_overflow_probe.py,r419,ATTACK,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,UNCONVERGED,LOAD_BEARING_OPEN,false,1.196
rh/problem/vacuous_overflow.pdf,rh/problem/vacuous_overflow.pdf,r419 companion,DOCUMENTATION,RHP_IIKS_TAU,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/vacuous_overflow.tex,rh/problem/vacuous_overflow.tex,r419 companion,DOCUMENTATION,RHP_IIKS_TAU,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/verify_vacuous_overflow.py,rh/problem/verify_vacuous_overflow.py,r419 companion,FOUNDATION,RHP_IIKS_TAU,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/cj_sigma_probe.py,experiments/tfpt-discovery/cj_sigma_probe.py,r420,ATTACK,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,LOSSY_CONSTANT,LOAD_BEARING_OPEN,false,1.196
rh/problem/cj_sigma.pdf,rh/problem/cj_sigma.pdf,r420 companion,DOCUMENTATION,OPERATOR_SPECTRAL,OPEN,LOSSY_CONSTANT,LOAD_BEARING_OPEN,false,0.6641
rh/problem/cj_sigma.tex,rh/problem/cj_sigma.tex,r420 companion,DOCUMENTATION,OPERATOR_SPECTRAL,OPEN,LOSSY_CONSTANT,LOAD_BEARING_OPEN,false,0.6641
rh/problem/verify_cj_sigma.py,rh/problem/verify_cj_sigma.py,r420 companion,FOUNDATION,OPERATOR_SPECTRAL,CERTIFIED,LOSSY_CONSTANT,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/reserve_limit_probe.py,experiments/tfpt-discovery/reserve_limit_probe.py,r421,ATTACK,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,UNCONVERGED,LOAD_BEARING_OPEN,false,1.196
rh/problem/reserve_limit.pdf,rh/problem/reserve_limit.pdf,r421 companion,DOCUMENTATION,OPERATOR_SPECTRAL,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/reserve_limit.tex,rh/problem/reserve_limit.tex,r421 companion,DOCUMENTATION,OPERATOR_SPECTRAL,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/verify_reserve_limit.py,rh/problem/verify_reserve_limit.py,r421 companion,FOUNDATION,OPERATOR_SPECTRAL,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/sigma_limit_probe.py,experiments/tfpt-discovery/sigma_limit_probe.py,r422,ATTACK,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,UNCONVERGED,LOAD_BEARING_OPEN,false,1.196
rh/problem/sigma_limit.pdf,rh/problem/sigma_limit.pdf,r422 companion,DOCUMENTATION,OPERATOR_SPECTRAL,OPEN,UNCONVERGED,IDENTITY_SIDE,false,0.5775
rh/problem/sigma_limit.tex,rh/problem/sigma_limit.tex,r422 companion,DOCUMENTATION,OPERATOR_SPECTRAL,OPEN,UNCONVERGED,IDENTITY_SIDE,false,0.5775
rh/problem/verify_sigma_limit.py,rh/problem/verify_sigma_limit.py,r422 companion,FOUNDATION,OPERATOR_SPECTRAL,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/den_limit_probe.py,experiments/tfpt-discovery/den_limit_probe.py,r423,ATTACK,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,UNCONVERGED,LOAD_BEARING_OPEN,false,1.196
rh/problem/den_limit.pdf,rh/problem/den_limit.pdf,r423 companion,DOCUMENTATION,OPERATOR_SPECTRAL,OPEN,UNCONVERGED,FINITE_FRAGMENT,false,0.5775
rh/problem/den_limit.tex,rh/problem/den_limit.tex,r423 companion,DOCUMENTATION,OPERATOR_SPECTRAL,OPEN,UNCONVERGED,FINITE_FRAGMENT,false,0.5775
rh/problem/verify_den_limit.py,rh/problem/verify_den_limit.py,r423 companion,FOUNDATION,OPERATOR_SPECTRAL,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/gamma_chain_probe.py,experiments/tfpt-discovery/gamma_chain_probe.py,r424,ATTACK,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,NO_BRIDGE,LOAD_BEARING_OPEN,false,1.196
rh/problem/gamma_chain.pdf,rh/problem/gamma_chain.pdf,r424 companion,DOCUMENTATION,OPERATOR_SPECTRAL,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/gamma_chain.tex,rh/problem/gamma_chain.tex,r424 companion,DOCUMENTATION,OPERATOR_SPECTRAL,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/verify_gamma_chain.py,rh/problem/verify_gamma_chain.py,r424 companion,FOUNDATION,OPERATOR_SPECTRAL,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/cross_chain_gamma_probe.py,experiments/tfpt-discovery/cross_chain_gamma_probe.py,r425,REDUCTION,SCREW_SUBORDINATION_LSTAR,CERTIFIED,NO_BRIDGE,EQUIVALENCE,false,2.3
rh/problem/cross_chain_gamma.pdf,rh/problem/cross_chain_gamma.pdf,r425 companion,DOCUMENTATION,OPERATOR_SPECTRAL,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/cross_chain_gamma.tex,rh/problem/cross_chain_gamma.tex,r425 companion,DOCUMENTATION,OPERATOR_SPECTRAL,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/verify_cross_chain.py,rh/problem/verify_cross_chain.py,r425 companion,FOUNDATION,OPERATOR_SPECTRAL,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,2.2
rh/lean/RH/EdgeBalance.lean,rh/lean/RH/EdgeBalance.lean,r426,FORMALIZATION,LEAN_FORMALIZATION,PROVED,NO_BRIDGE,INFRASTRUCTURE,false,2.75
experiments/tfpt-discovery/campaign_audit_probe.py,experiments/tfpt-discovery/campaign_audit_probe.py,r427,CONTROL,CERTIFICATE_INFRASTRUCTURE,MEASURED,NUMERIC_ARTIFACT,INFRASTRUCTURE,false,1.14
rh/problem/campaign_audit.pdf,rh/problem/campaign_audit.pdf,r427 companion,DOCUMENTATION,CERTIFICATE_INFRASTRUCTURE,SEALED,NUMERIC_ARTIFACT,INFRASTRUCTURE,false,0.495
rh/problem/campaign_audit.tex,rh/problem/campaign_audit.tex,r427 companion,DOCUMENTATION,CERTIFICATE_INFRASTRUCTURE,SEALED,NUMERIC_ARTIFACT,INFRASTRUCTURE,false,0.495
rh/problem/verify_campaign_audit.py,rh/problem/verify_campaign_audit.py,r427 companion,CONTROL,CERTIFICATE_INFRASTRUCTURE,CERTIFIED,NUMERIC_ARTIFACT,INFRASTRUCTURE,false,1.9
experiments/tfpt-discovery/qn_reopened_probe.py,experiments/tfpt-discovery/qn_reopened_probe.py,r428,ATTACK,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,NO_BRIDGE,LOAD_BEARING_OPEN,false,1.196
rh/problem/qn_reopened.pdf,rh/problem/qn_reopened.pdf,r428 companion,DOCUMENTATION,RHP_IIKS_TAU,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/qn_reopened.tex,rh/problem/qn_reopened.tex,r428 companion,DOCUMENTATION,RHP_IIKS_TAU,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/verify_qn_reopened.py,rh/problem/verify_qn_reopened.py,r428 companion,ATTACK,RHP_IIKS_TAU,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,2.6
experiments/tfpt-discovery/zloc_head_probe.py,experiments/tfpt-discovery/zloc_head_probe.py,r429,ATTACK,SIEVE_FACTORING_GEOMETRY,INCONCLUSIVE,LOSSY_CONSTANT,FINITE_FRAGMENT,false,1.04
rh/problem/verify_zloc_head.py,rh/problem/verify_zloc_head.py,r429 companion,ATTACK,RHP_IIKS_TAU,CERTIFIED,LOSSY_CONSTANT,INFRASTRUCTURE,false,2.6
rh/problem/zloc_head.pdf,rh/problem/zloc_head.pdf,r429 companion,DOCUMENTATION,RHP_IIKS_TAU,MEASURED,LOSSY_CONSTANT,FINITE_FRAGMENT,false,0.66
rh/problem/zloc_head.tex,rh/problem/zloc_head.tex,r429 companion,DOCUMENTATION,RHP_IIKS_TAU,MEASURED,LOSSY_CONSTANT,FINITE_FRAGMENT,false,0.66
rh/lean/RH/FrequentlySelected.lean,rh/lean/RH/FrequentlySelected.lean,r430,FORMALIZATION,LEAN_FORMALIZATION,PROVED,NOT_APPLICABLE,FINITE_FRAGMENT,false,2.75
experiments/tfpt-discovery/source_potapov_probe.py,experiments/tfpt-discovery/source_potapov_probe.py,r431,ATTACK,SCREW_SUBORDINATION_LSTAR,KILLED,STRUCTURAL_MISMATCH,LOAD_BEARING_OPEN,false,2.392
rh/problem/source_potapov.pdf,rh/problem/source_potapov.pdf,r431 companion,DOCUMENTATION,MELLIN_PICK_LEE_YANG,KILLED,STRUCTURAL_MISMATCH,IDENTITY_SIDE,false,0.88
rh/problem/source_potapov.tex,rh/problem/source_potapov.tex,r431 companion,DOCUMENTATION,MELLIN_PICK_LEE_YANG,KILLED,STRUCTURAL_MISMATCH,IDENTITY_SIDE,false,0.88
rh/problem/verify_source_potapov.py,rh/problem/verify_source_potapov.py,r431 companion,ATTACK,MELLIN_PICK_LEE_YANG,CERTIFIED,STRUCTURAL_MISMATCH,INFRASTRUCTURE,false,2.6
experiments/tfpt-discovery/r431_audit_probe.py,experiments/tfpt-discovery/r431_audit_probe.py,r431-AUDIT,CONTROL,CERTIFICATE_INFRASTRUCTURE,MEASURED,STRUCTURAL_MISMATCH,INFRASTRUCTURE,false,1.14
rh/problem/r431_audit.pdf,rh/problem/r431_audit.pdf,r431-AUDIT companion,DOCUMENTATION,CERTIFICATE_INFRASTRUCTURE,SEALED,NOT_APPLICABLE,INFRASTRUCTURE,false,0.495
rh/problem/r431_audit.tex,rh/problem/r431_audit.tex,r431-AUDIT companion,DOCUMENTATION,CERTIFICATE_INFRASTRUCTURE,SEALED,NOT_APPLICABLE,INFRASTRUCTURE,false,0.495
rh/problem/verify_r431_audit.py,rh/problem/verify_r431_audit.py,r431-AUDIT companion,CONTROL,CERTIFICATE_INFRASTRUCTURE,CERTIFIED,NOT_APPLICABLE,INFRASTRUCTURE,false,1.9
experiments/tfpt-discovery/edge_redheffer_probe.py,experiments/tfpt-discovery/edge_redheffer_probe.py,r433,REDUCTION,SCREW_SUBORDINATION_LSTAR,CERTIFIED,WORLD_BLIND,EQUIVALENCE,false,2.3
rh/problem/edge_redheffer.pdf,rh/problem/edge_redheffer.pdf,r433 companion,DOCUMENTATION,MELLIN_PICK_LEE_YANG,CERTIFIED,NOT_APPLICABLE,IDENTITY_SIDE,false,1.1
rh/problem/edge_redheffer.tex,rh/problem/edge_redheffer.tex,r433 companion,DOCUMENTATION,MELLIN_PICK_LEE_YANG,CERTIFIED,NOT_APPLICABLE,IDENTITY_SIDE,false,1.1
rh/problem/verify_edge_redheffer.py,rh/problem/verify_edge_redheffer.py,r433 companion,FOUNDATION,MELLIN_PICK_LEE_YANG,CERTIFIED,NOT_APPLICABLE,INFRASTRUCTURE,false,2.2
rh/lean/RH/InnerBridges.lean,rh/lean/RH/InnerBridges.lean,r434-r475,FORMALIZATION,TOEPLITZ_MOMENT_POSITIVITY,PROVED,NOT_APPLICABLE,FINITE_FRAGMENT,true,1.98
experiments/tfpt-discovery/p1_overload_probe.py,experiments/tfpt-discovery/p1_overload_probe.py,r435,ATTACK,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,STRUCTURAL_MISMATCH,FINITE_FRAGMENT,false,1.04
rh/problem/p1_overload.pdf,rh/problem/p1_overload.pdf,r435 companion,DOCUMENTATION,OPERATOR_SPECTRAL,KILLED,STRUCTURAL_MISMATCH,FINITE_FRAGMENT,false,0.88
rh/problem/p1_overload.tex,rh/problem/p1_overload.tex,r435 companion,DOCUMENTATION,OPERATOR_SPECTRAL,KILLED,STRUCTURAL_MISMATCH,FINITE_FRAGMENT,false,0.88
rh/problem/verify_p1_overload.py,rh/problem/verify_p1_overload.py,r435 companion,ATTACK,OPERATOR_SPECTRAL,CERTIFIED,STRUCTURAL_MISMATCH,INFRASTRUCTURE,false,2.6
experiments/tfpt-discovery/p2_determinant_probe.py,experiments/tfpt-discovery/p2_determinant_probe.py,r436,REDUCTION,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,LOSSY_CONSTANT,IDENTITY_SIDE,false,0.92
rh/problem/p2_determinant.pdf,rh/problem/p2_determinant.pdf,r436 companion,DOCUMENTATION,OPERATOR_SPECTRAL,RESTATED,LOSSY_CONSTANT,IDENTITY_SIDE,false,0.3025
rh/problem/p2_determinant.tex,rh/problem/p2_determinant.tex,r436 companion,DOCUMENTATION,OPERATOR_SPECTRAL,RESTATED,LOSSY_CONSTANT,IDENTITY_SIDE,false,0.3025
rh/problem/verify_p2_determinant.py,rh/problem/verify_p2_determinant.py,r436 companion,FOUNDATION,OPERATOR_SPECTRAL,CERTIFIED,LOSSY_CONSTANT,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/evolutionary_certificate_probe.py,experiments/tfpt-discovery/evolutionary_certificate_probe.py,r438,ATTACK,CERTIFICATE_INFRASTRUCTURE,KILLED,NO_BRIDGE,LOAD_BEARING_OPEN,false,2.392
rh/problem/evolutionary_certificate.pdf,rh/problem/evolutionary_certificate.pdf,r438 companion,DOCUMENTATION,CERTIFICATE_INFRASTRUCTURE,KILLED,NO_BRIDGE,INFRASTRUCTURE,false,0.88
rh/problem/evolutionary_certificate.tex,rh/problem/evolutionary_certificate.tex,r438 companion,DOCUMENTATION,CERTIFICATE_INFRASTRUCTURE,KILLED,NO_BRIDGE,INFRASTRUCTURE,false,0.88
rh/problem/verify_evolutionary_cert.py,rh/problem/verify_evolutionary_cert.py,r438 companion,ATTACK,CERTIFICATE_INFRASTRUCTURE,CERTIFIED,NO_BRIDGE,INFRASTRUCTURE,false,2.6
experiments/tfpt-discovery/residual_loewner_probe.py,experiments/tfpt-discovery/residual_loewner_probe.py,r439,FOUNDATION,SCREW_SUBORDINATION_LSTAR,CERTIFIED,NO_BRIDGE,IDENTITY_SIDE,false,2.2
rh/problem/residual_loewner.pdf,rh/problem/residual_loewner.pdf,r439 companion,DOCUMENTATION,TOEPLITZ_MOMENT_POSITIVITY,CERTIFIED,NO_BRIDGE,IDENTITY_SIDE,false,1.1
rh/problem/residual_loewner.tex,rh/problem/residual_loewner.tex,r439 companion,DOCUMENTATION,TOEPLITZ_MOMENT_POSITIVITY,CERTIFIED,NO_BRIDGE,IDENTITY_SIDE,false,1.1
rh/problem/verify_residual_loewner.py,rh/problem/verify_residual_loewner.py,r439 companion,FOUNDATION,TOEPLITZ_MOMENT_POSITIVITY,CERTIFIED,NO_BRIDGE,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/mean_tau_index_probe.py,experiments/tfpt-discovery/mean_tau_index_probe.py,r440,REDUCTION,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,NO_BRIDGE,EQUIVALENCE,false,0.92
rh/problem/mean_tau_index.pdf,rh/problem/mean_tau_index.pdf,r440 companion,DOCUMENTATION,RHP_IIKS_TAU,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/mean_tau_index.tex,rh/problem/mean_tau_index.tex,r440 companion,DOCUMENTATION,RHP_IIKS_TAU,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/verify_mean_tau.py,rh/problem/verify_mean_tau.py,r440 companion,FOUNDATION,RHP_IIKS_TAU,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/diag_lifts_loewner_probe.py,experiments/tfpt-discovery/diag_lifts_loewner_probe.py,r441,REDUCTION,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,STRUCTURAL_MISMATCH,IDENTITY_SIDE,false,0.92
rh/problem/diag_lifts_loewner.pdf,rh/problem/diag_lifts_loewner.pdf,r441 companion,DOCUMENTATION,TOEPLITZ_MOMENT_POSITIVITY,RESTATED,STRUCTURAL_MISMATCH,IDENTITY_SIDE,false,0.3025
rh/problem/diag_lifts_loewner.tex,rh/problem/diag_lifts_loewner.tex,r441 companion,DOCUMENTATION,TOEPLITZ_MOMENT_POSITIVITY,RESTATED,STRUCTURAL_MISMATCH,IDENTITY_SIDE,false,0.3025
rh/problem/verify_diag_lifts.py,rh/problem/verify_diag_lifts.py,r441 companion,FOUNDATION,TOEPLITZ_MOMENT_POSITIVITY,CERTIFIED,STRUCTURAL_MISMATCH,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/block_mean_probe.py,experiments/tfpt-discovery/block_mean_probe.py,r442,REDUCTION,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,LOSSY_CONSTANT,EQUIVALENCE,false,0.92
rh/problem/block_mean.pdf,rh/problem/block_mean.pdf,r442 companion,DOCUMENTATION,RHP_IIKS_TAU,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/block_mean.tex,rh/problem/block_mean.tex,r442 companion,DOCUMENTATION,RHP_IIKS_TAU,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/verify_block_mean.py,rh/problem/verify_block_mean.py,r442 companion,FOUNDATION,RHP_IIKS_TAU,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/delta_floor_probe.py,experiments/tfpt-discovery/delta_floor_probe.py,r443,ATTACK,SCREW_SUBORDINATION_LSTAR,INCONCLUSIVE,UNCONVERGED,LOAD_BEARING_OPEN,false,1.196
rh/problem/delta_floor.pdf,rh/problem/delta_floor.pdf,r443 companion,DOCUMENTATION,RHP_IIKS_TAU,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/delta_floor.tex,rh/problem/delta_floor.tex,r443 companion,DOCUMENTATION,RHP_IIKS_TAU,OPEN,UNCONVERGED,LOAD_BEARING_OPEN,false,0.6641
rh/problem/verify_delta_floor.py,rh/problem/verify_delta_floor.py,r443 companion,FOUNDATION,RHP_IIKS_TAU,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/signed_border_mean_probe.py,experiments/tfpt-discovery/signed_border_mean_probe.py,r444,ATTACK,SCREW_SUBORDINATION_LSTAR,KILLED,CIRCULAR,LOAD_BEARING_OPEN,false,2.392
rh/problem/signed_border_mean.pdf,rh/problem/signed_border_mean.pdf,r444 companion,DOCUMENTATION,RHP_IIKS_TAU,KILLED,CIRCULAR,IDENTITY_SIDE,false,0.88
rh/problem/signed_border_mean.tex,rh/problem/signed_border_mean.tex,r444 companion,DOCUMENTATION,RHP_IIKS_TAU,KILLED,CIRCULAR,IDENTITY_SIDE,false,0.88
rh/problem/verify_signed_border.py,rh/problem/verify_signed_border.py,r444 companion,FOUNDATION,RHP_IIKS_TAU,CERTIFIED,CIRCULAR,INFRASTRUCTURE,false,2.2
experiments/tfpt-discovery/deep_builder_probe.py,experiments/tfpt-discovery/deep_builder_probe.py,r445,TOOLING,CERTIFICATE_INFRASTRUCTURE,MEASURED,NUMERIC_ARTIFACT,INFRASTRUCTURE,false,0.6
rh/problem/deep_builder.pdf,rh/problem/deep_builder.pdf,r445 companion,DOCUMENTATION,CERTIFICATE_INFRASTRUCTURE,MEASURED,UNCONVERGED,INFRASTRUCTURE,false,0.66
rh/problem/deep_builder.tex,rh/problem/deep_builder.tex,r445 companion,DOCUMENTATION,CERTIFICATE_INFRASTRUCTURE,MEASURED,UNCONVERGED,INFRASTRUCTURE,false,0.66
rh/problem/verify_deep_builder.py,rh/problem/verify_deep_builder.py,r445 companion,TOOLING,CERTIFICATE_INFRASTRUCTURE,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,1
experiments/tfpt-discovery/deep_abd_probe.py,experiments/tfpt-discovery/deep_abd_probe.py,r446,CONTROL,CERTIFICATE_INFRASTRUCTURE,CERTIFIED,NOT_APPLICABLE,INFRASTRUCTURE,false,1.9
rh/problem/deep_abd.pdf,rh/problem/deep_abd.pdf,r446 companion,DOCUMENTATION,CERTIFICATE_INFRASTRUCTURE,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,1.1
rh/problem/deep_abd.tex,rh/problem/deep_abd.tex,r446 companion,DOCUMENTATION,CERTIFICATE_INFRASTRUCTURE,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,1.1
rh/problem/verify_deep_abd.py,rh/problem/verify_deep_abd.py,r446 companion,CONTROL,CERTIFICATE_INFRASTRUCTURE,CERTIFIED,UNCONVERGED,INFRASTRUCTURE,false,1.9
experiments/tfpt-discovery/exact_atom_probe.py,experiments/tfpt-discovery/exact_atom_probe.py,r447,CONTROL,CERTIFICATE_INFRASTRUCTURE,KILLED,NOT_APPLICABLE,INFRASTRUCTURE,false,1.52
rh/problem/exact_atom.pdf,rh/problem/exact_atom.pdf,r447 companion,DOCUMENTATION,CERTIFICATE_INFRASTRUCTURE,KILLED,STRUCTURAL_MISMATCH,INFRASTRUCTURE,false,0.88
rh/problem/exact_atom.tex,rh/problem/exact_atom.tex,r447 companion,DOCUMENTATION,CERTIFICATE_INFRASTRUCTURE,KILLED,STRUCTURAL_MISMATCH,INFRASTRUCTURE,false,0.88
rh/problem/verify_exact_atom.py,rh/problem/verify_exact_atom.py,r447 companion,CONTROL,CERTIFICATE_INFRASTRUCTURE,CERTIFIED,STRUCTURAL_MISMATCH,INFRASTRUCTURE,false,1.9
experiments/tfpt-discovery/exact_band_probe.py,experiments/tfpt-discovery/exact_band_probe.py,r448,CONTROL,CERTIFICATE_INFRASTRUCTURE,KILLED,STRUCTURAL_MISMATCH,FINITE_FRAGMENT,false,1.52
rh/problem/exact_band.pdf,rh/problem/exact_band.pdf,r448 companion,DOCUMENTATION,CERTIFICATE_INFRASTRUCTURE,KILLED,STRUCTURAL_MISMATCH,INFRASTRUCTURE,false,0.88
